P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
1.04717e+02	2.69269e+02	1.48567e+03	1.14836e+03	1.72042e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.16007e+00
1.05577e+02	2.69281e+02	1.48513e+03	1.14865e+03	1.72199e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.16299e+00
1.06438e+02	2.69293e+02	1.48458e+03	1.14894e+03	1.72356e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.16590e+00
1.07298e+02	2.69305e+02	1.48404e+03	1.14923e+03	1.72513e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.16880e+00
1.08159e+02	2.69317e+02	1.48350e+03	1.14952e+03	1.72669e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.17170e+00
1.09020e+02	2.69330e+02	1.48296e+03	1.14981e+03	1.72826e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.17459e+00
1.09880e+02	2.69342e+02	1.48242e+03	1.15009e+03	1.72982e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.17747e+00
1.10741e+02	2.69354e+02	1.48188e+03	1.15038e+03	1.73138e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.18034e+00
1.11602e+02	2.69367e+02	1.48134e+03	1.15067e+03	1.73294e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.18321e+00
1.12462e+02	2.69379e+02	1.48080e+03	1.15095e+03	1.73450e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.18607e+00
1.13323e+02	2.69391e+02	1.48026e+03	1.15124e+03	1.73605e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.18893e+00
1.14184e+02	2.69404e+02	1.47972e+03	1.15153e+03	1.73760e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.19178e+00
1.15044e+02	2.69417e+02	1.47919e+03	1.15181e+03	1.73915e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.19462e+00
1.15905e+02	2.69429e+02	1.47865e+03	1.15209e+03	1.74070e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.19745e+00
1.16766e+02	2.69442e+02	1.47811e+03	1.15238e+03	1.74225e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.20028e+00
1.17626e+02	2.69455e+02	1.47757e+03	1.15266e+03	1.74379e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.20310e+00
1.18487e+02	2.69467e+02	1.47704e+03	1.15294e+03	1.74533e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.20592e+00
1.19347e+02	2.69480e+02	1.47650e+03	1.15322e+03	1.74687e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.20872e+00
1.20208e+02	2.69493e+02	1.47596e+03	1.15351e+03	1.74841e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.21153e+00
1.21069e+02	2.69506e+02	1.47543e+03	1.15379e+03	1.74994e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.21432e+00
1.21929e+02	2.69519e+02	1.47489e+03	1.15407e+03	1.75148e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.21711e+00
1.22790e+02	2.69531e+02	1.47436e+03	1.15435e+03	1.75301e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.21989e+00
1.23651e+02	2.69544e+02	1.47382e+03	1.15463e+03	1.75453e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.22267e+00
1.24511e+02	2.69557e+02	1.47329e+03	1.15491e+03	1.75606e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.22544e+00
1.25372e+02	2.69570e+02	1.47275e+03	1.15519e+03	1.75758e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.22820e+00
